seed,r,nmse_test,nmse_test_noiseless,success,expression,traversal,error_log,error_exp,error_true_divide,error_node_invalid,error_node_overflow,error_node_divide,error_node_underflow,n_epochs,n_samples,n_cached,t
0,0.7867143142657465,0.0735003343524791,0.0735003343524791,False,[x1**2*(x1 + exp(x1**3*(x1**4/(x1 + exp(x1**7*(x1 + exp(x1**4*sin(3*x1)))*sin(2*x1 + (2*x1 + 2*x1/log(x1))/x1))) - x1 + sin(x1))*sin(2*x1 + 2/log(x1)))) + x1],"add,x1,div,mul,div,mul,mul,mul,add,exp,mul,mul,mul,sin,add,add,div,add,x1,x1,mul,div,mul,div,mul,log,div,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,sub,add,mul,mul,mul,div,mul,x1,x1,mul,add,exp,mul,mul,mul,sin,add,mul,div,add,div,add,add,div,add,x1,x1,mul,div,mul,log,x1,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,mul,sub,add,mul,mul,mul,div,mul,mul,add,exp,mul,mul,mul,sin,add,mul,div,add,x1,x1,x1,x1,x1,x1,mul,sub,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,div,mul,x1,x1,x1,x1,x1,x1,x1,sin,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1",83222,33266,10139,74701,25084,18659,8183,246,2000089,1016380,523.7810573577881
